listing_datetime,buy_price,quantity,listings,sell_price
2017-03-30 00:00:00 UTC,50537,6841,203,56344
2017-03-31 00:00:00 UTC,49786,6181,189,52993
2017-04-01 00:00:00 UTC,50282,6128,194,58612
2017-04-02 00:00:00 UTC,51180,6266,202,58126
2017-04-03 00:00:00 UTC,52034,6375,204,60517
2017-04-04 00:00:00 UTC,50181,6183,197,57698
2017-04-05 00:00:00 UTC,49603,6289,192,55970
2017-04-06 00:00:00 UTC,50308,6539,196,55290
2017-04-07 00:00:00 UTC,50622,6644,193,56866
2017-04-08 00:00:00 UTC,50079,6688,197,54876
2017-04-09 00:00:00 UTC,50302,6422,195,56245
2017-04-10 00:00:00 UTC,50762,6473,202,59992
2017-04-11 00:00:00 UTC,51783,6838,204,59698
2017-04-12 00:00:00 UTC,50456,6631,198,58848
2017-04-13 00:00:00 UTC,50566,6619,201,58710
2017-04-14 00:00:00 UTC,50537,6964,213,56445
2017-04-15 00:00:00 UTC,51228,7144,218,59037
2017-04-16 00:00:00 UTC,51230,7238,219,58236
2017-04-17 00:00:00 UTC,51184,7016,214,58919
2017-04-18 00:00:00 UTC,50976,6924,215,57555
2017-04-19 00:00:00 UTC,50913,7289,225,59451
2017-04-20 00:00:00 UTC,51276,7120,220,55372
2017-04-21 00:00:00 UTC,50447,6593,200,58402
2017-04-22 00:00:00 UTC,50223,6831,203,54631
2017-04-23 00:00:00 UTC,50172,6893,204,56484
2017-04-24 00:00:00 UTC,49683,6605,204,57596
2017-04-25 00:00:00 UTC,49497,6841,210,57966
2017-04-26 00:00:00 UTC,49894,6760,213,56224
2017-04-27 00:00:00 UTC,49661,6683,204,57342
2017-04-28 00:00:00 UTC,50685,6943,211,57273
2017-04-29 00:00:00 UTC,51900,6965,214,59541
2017-04-30 00:00:00 UTC,50047,7380,218,55229
2017-05-01 00:00:00 UTC,50313,7686,222,55496
2017-05-02 00:00:00 UTC,50281,7754,225,58384
2017-05-03 00:00:00 UTC,50625,7804,231,57045
2017-05-04 00:00:00 UTC,50230,7145,210,53861
2017-05-05 00:00:00 UTC,50126,7252,213,55677
2017-05-06 00:00:00 UTC,49738,6856,202,52375
2017-05-07 00:00:00 UTC,49618,6522,200,53667
2017-05-08 00:00:00 UTC,48854,6090,188,53714
2017-05-09 00:00:00 UTC,48768,6081,189,52001
2017-05-10 00:00:00 UTC,49106,6029,194,52762
2017-05-11 00:00:00 UTC,49375,6027,194,55187
2017-05-12 00:00:00 UTC,49291,6155,195,54977
2017-05-13 00:00:00 UTC,48830,6061,189,55770
2017-05-14 00:00:00 UTC,48731,5467,180,53344
2017-05-15 00:00:00 UTC,49124,5472,175,55989
2017-05-16 00:00:00 UTC,48388,5455,178,55806
2017-05-17 00:00:00 UTC,49045,5751,179,54722
2017-05-18 00:00:00 UTC,48120,5692,180,52607
2017-05-19 00:00:00 UTC,48047,5602,175,51896
2017-05-20 00:00:00 UTC,48936,6156,190,54691
2017-05-21 00:00:00 UTC,49609,6676,191,56748
2017-05-22 00:00:00 UTC,50025,6704,188,55991
2017-05-23 00:00:00 UTC,49370,6531,188,55417
2017-05-24 00:00:00 UTC,50031,6381,192,56290
2017-05-25 00:00:00 UTC,49049,6045,183,52424
2017-05-26 00:00:00 UTC,47938,5861,180,50829
2017-05-27 00:00:00 UTC,48331,5850,183,52676
2017-05-28 00:00:00 UTC,49433,6645,189,52501
2017-05-29 00:00:00 UTC,48493,6511,190,51667
2017-05-30 00:00:00 UTC,48438,6553,196,51672
2017-05-31 00:00:00 UTC,48195,6725,199,52144
2017-06-01 00:00:00 UTC,48306,6848,198,52287
2017-06-02 00:00:00 UTC,48418,7116,204,51752
2017-06-03 00:00:00 UTC,48371,7073,200,52772
2017-06-04 00:00:00 UTC,48436,6845,195,53179
2017-06-05 00:00:00 UTC,48977,7194,196,53914
2017-06-06 00:00:00 UTC,48444,7341,206,50994
2017-06-07 00:00:00 UTC,48415,7360,207,51501
2017-06-08 00:00:00 UTC,49838,7097,205,54195
2017-06-09 00:00:00 UTC,49438,7289,206,54666
2017-06-10 00:00:00 UTC,48616,7415,203,50482
2017-06-11 00:00:00 UTC,48406,7081,195,50892
2017-06-12 00:00:00 UTC,47494,6272,181,51482
2017-06-13 00:00:00 UTC,46069,5863,174,51144
2017-06-14 00:00:00 UTC,45927,6766,180,51234
2017-06-15 00:00:00 UTC,46912,7122,185,52561
2017-06-16 00:00:00 UTC,46304,7368,186,52020
2017-06-17 00:00:00 UTC,46228,7740,194,51463
2017-06-18 00:00:00 UTC,48776,8118,208,55927
2017-06-19 00:00:00 UTC,47523,7778,213,53273
2017-06-20 00:00:00 UTC,47534,7284,212,51584
2017-06-21 00:00:00 UTC,47539,6992,214,49710
2017-06-22 00:00:00 UTC,47465,6813,206,49355
2017-06-23 00:00:00 UTC,46469,6562,195,50198
2017-07-11 00:00:00 UTC,44074,5970,180,50676
2017-07-12 00:00:00 UTC,43768,5883,177,49548
2017-07-13 00:00:00 UTC,43659,5600,171,48142
2017-07-14 00:00:00 UTC,42928,5377,162,48895
2017-07-15 00:00:00 UTC,43150,5318,162,49100
2017-07-16 00:00:00 UTC,43766,5336,171,50140
2017-07-17 00:00:00 UTC,42940,5304,168,48600
2017-07-18 00:00:00 UTC,42010,5207,159,48390
2017-07-19 00:00:00 UTC,40822,5798,172,47867
2017-07-20 00:00:00 UTC,40898,6096,176,48105
2017-07-21 00:00:00 UTC,41550,6411,186,49007
2017-07-22 00:00:00 UTC,42522,6626,193,50146
2017-07-23 00:00:00 UTC,41925,6531,188,49115
2017-07-24 00:00:00 UTC,41275,6292,185,48761
2017-07-25 00:00:00 UTC,40838,5710,174,47829
2017-07-26 00:00:00 UTC,41021,5370,168,47611
2017-07-27 00:00:00 UTC,39571,4861,156,41921
2017-07-28 00:00:00 UTC,38336,4960,161,42963
2017-07-29 00:00:00 UTC,38461,5589,166,44036
2017-07-30 00:00:00 UTC,39200,5478,167,43550
2017-07-31 00:00:00 UTC,40089,5619,175,43652
2017-08-01 00:00:00 UTC,40246,5875,177,45324
2017-08-02 00:00:00 UTC,39955,5595,172,42946
2017-08-03 00:00:00 UTC,40019,5702,172,45948
2017-08-04 00:00:00 UTC,40325,6171,173,44454
2017-08-05 00:00:00 UTC,44675,6932,172,49889
2017-08-06 00:00:00 UTC,41863,7409,181,49672
2017-08-07 00:00:00 UTC,45354,7997,201,49503
2017-08-08 00:00:00 UTC,43751,8018,191,50298
2017-08-09 00:00:00 UTC,42630,7945,189,50112
2017-08-10 00:00:00 UTC,42991,7951,187,48888
2017-08-11 00:00:00 UTC,42997,8639,196,49189
2017-08-12 00:00:00 UTC,42491,9239,203,49038
2017-08-13 00:00:00 UTC,42321,9254,199,46545
2017-08-14 00:00:00 UTC,42352,9102,194,49100
2017-08-15 00:00:00 UTC,42984,8506,191,49286
2017-08-16 00:00:00 UTC,42130,8609,193,48278
2017-08-17 00:00:00 UTC,41846,8281,185,47649
2017-08-18 00:00:00 UTC,41791,8186,183,48639
2017-08-19 00:00:00 UTC,41884,7918,181,47343
2017-08-20 00:00:00 UTC,42498,7884,189,47965
2017-08-21 00:00:00 UTC,41918,7741,177,48763
2017-08-22 00:00:00 UTC,41894,7885,179,47999
2017-08-23 00:00:00 UTC,41877,8306,187,47654
2017-08-24 00:00:00 UTC,43362,8583,195,49239
2017-08-25 00:00:00 UTC,43606,9098,199,48807
2017-08-26 00:00:00 UTC,42776,9239,196,48476
2017-08-27 00:00:00 UTC,42874,9098,193,48799
2017-08-28 00:00:00 UTC,43312,8188,193,49802
2017-08-29 00:00:00 UTC,43760,9006,201,49722
2017-08-30 00:00:00 UTC,45956,9823,215,50279
2017-08-31 00:00:00 UTC,47677,10101,213,50639
2017-09-01 00:00:00 UTC,46267,9608,202,50649
2017-09-02 00:00:00 UTC,43854,9380,208,50400
2017-09-03 00:00:00 UTC,46899,10127,221,51686
2017-09-04 00:00:00 UTC,47094,10933,223,51208
2017-09-05 00:00:00 UTC,47120,10977,228,51745
2017-09-06 00:00:00 UTC,47413,11224,236,51517
2017-09-07 00:00:00 UTC,47652,10895,234,51562
2017-09-08 00:00:00 UTC,47900,11576,234,50551
2017-09-09 23:00:00 UTC,47848,10476,227,51254
2017-09-10 00:00:00 UTC,48188,10515,234,51259
2017-09-11 23:00:00 UTC,48372,11761,234,51317
2017-09-12 00:00:00 UTC,49235,11765,236,53198
2017-09-14 23:54:01 UTC,48733,12015,236,53033
2017-09-15 00:09:37 UTC,48733,12015,236,53033
2017-09-16 23:53:12 UTC,49220,13893,237,58000
2017-09-17 00:06:05 UTC,49217,13867,233,58055
2017-09-17 00:18:02 UTC,49217,13867,233,58055
2017-09-17 00:27:31 UTC,49217,13863,233,57998
2017-09-17 00:42:29 UTC,49217,13863,233,57998
2017-09-17 00:52:15 UTC,49013,13839,230,58066
2017-09-17 01:02:58 UTC,49013,13839,230,58066
2017-09-17 01:15:55 UTC,49015,13860,232,58063
2017-09-17 01:28:00 UTC,49014,13859,232,58058
2017-09-17 01:37:09 UTC,49014,13859,232,58058
2017-09-17 01:52:19 UTC,49021,13857,234,58000
2017-09-17 02:02:26 UTC,49021,13857,234,58000
2017-09-17 02:13:27 UTC,49014,13851,232,58059
2017-09-17 02:26:40 UTC,49014,13851,232,58059
2017-09-17 02:38:38 UTC,49014,13846,231,50800
2017-09-17 02:46:56 UTC,49014,13846,231,50800
2017-09-17 03:12:17 UTC,49016,13847,232,51110
2017-09-17 03:22:50 UTC,49014,13836,231,51406
2017-09-17 03:34:41 UTC,50000,13840,233,53558
2017-09-17 03:48:54 UTC,50000,13840,233,53558
2017-09-17 04:01:11 UTC,49057,13839,234,51256
2017-09-17 04:09:34 UTC,49057,13839,234,51256
2017-09-17 04:25:25 UTC,49100,13835,232,51055
2017-09-17 04:35:17 UTC,49101,13836,233,51257
2017-09-17 04:46:22 UTC,49101,13836,233,51257
2017-09-17 04:59:32 UTC,49102,13834,233,50798
2017-09-17 05:10:22 UTC,49102,13834,233,50798
2017-09-17 05:19:47 UTC,49011,13791,228,50000
2017-09-17 05:36:18 UTC,49012,13792,229,50797
2017-09-17 05:46:11 UTC,49012,13792,229,50797
2017-09-17 05:57:09 UTC,49011,13781,228,50000
2017-09-17 06:10:02 UTC,49011,13781,228,50000
2017-09-17 06:22:00 UTC,49011,13755,228,50795
2017-09-17 06:30:41 UTC,49011,13755,228,50795
2017-09-17 06:46:21 UTC,49011,13748,228,50796
2017-09-17 06:56:41 UTC,49011,13701,228,50700
2017-09-17 07:07:00 UTC,49011,13701,228,50700
2017-09-17 07:20:26 UTC,49011,13699,228,50798
2017-09-17 07:32:35 UTC,49011,13699,228,50798
2017-09-17 07:40:56 UTC,49013,13717,230,50500
2017-09-17 07:56:57 UTC,49011,13695,228,53555
2017-09-17 08:06:52 UTC,49011,13695,228,53555
2017-09-17 08:17:37 UTC,49011,13688,228,53557
2017-09-17 08:31:23 UTC,49011,13688,228,53557
2017-09-17 08:43:37 UTC,49611,13704,229,57594
2017-09-17 08:52:46 UTC,49611,13704,229,57594
2017-09-17 09:07:04 UTC,49611,13696,229,57585
2017-09-17 09:16:44 UTC,49611,13696,229,57585
2017-09-17 09:29:06 UTC,49011,13658,228,57447
2017-09-17 09:43:33 UTC,49012,13653,228,50911
2017-09-17 09:55:15 UTC,49012,13653,228,50911
2017-09-17 10:03:42 UTC,49014,13698,231,57411
2017-09-17 10:19:25 UTC,49016,13686,232,55016
2017-09-17 10:28:43 UTC,49016,13686,232,55016
2017-09-17 10:40:37 UTC,49215,13707,233,57209
2017-09-17 10:54:52 UTC,49215,13707,233,57209
2017-09-17 11:05:54 UTC,49215,13724,234,54000
2017-09-17 11:14:41 UTC,49215,13724,234,54000
2017-09-17 11:30:29 UTC,49222,13760,241,53520
2017-09-17 11:40:25 UTC,49518,13749,238,56611
2017-09-17 11:52:04 UTC,49518,13749,238,56611
2017-09-17 12:05:41 UTC,49518,13727,234,56709
2017-09-17 12:17:44 UTC,49518,13727,234,56709
2017-09-17 12:26:08 UTC,50000,13740,238,56924
2017-09-17 12:42:12 UTC,49518,13725,234,56525
2017-09-17 12:52:44 UTC,49518,13725,234,56525
2017-09-17 13:03:09 UTC,49218,13734,236,56499
2017-09-17 13:17:13 UTC,49218,13734,236,56499
2017-09-17 13:29:04 UTC,49218,13730,236,56495
2017-09-17 13:38:27 UTC,49218,13730,236,56495
2017-09-17 13:53:59 UTC,49301,13737,233,56498
2017-09-17 14:03:15 UTC,49524,13723,233,55998
2017-09-17 14:14:04 UTC,49524,13723,233,55998
2017-09-17 14:27:54 UTC,49524,13733,233,53024
2017-09-17 14:41:46 UTC,49524,13733,233,53024
2017-09-17 14:50:22 UTC,49216,13704,230,55993
2017-09-17 15:04:02 UTC,49216,13704,230,55993
2017-09-17 15:14:09 UTC,49100,13683,228,53897
2017-09-17 15:25:34 UTC,49100,13683,228,53897
2017-09-17 15:39:07 UTC,49100,13667,228,53898
2017-09-17 15:51:04 UTC,49015,13659,228,53885
2017-09-17 15:59:45 UTC,49015,13659,228,53885
2017-09-17 16:16:17 UTC,49015,13620,228,53890
2017-09-17 16:27:31 UTC,49015,13620,228,53890
2017-09-17 16:39:20 UTC,49018,13642,230,53497
2017-09-17 16:52:29 UTC,49018,13640,230,53893
2017-09-17 17:03:23 UTC,49018,13640,230,53893
2017-09-17 17:12:38 UTC,49018,13633,230,52423
2017-09-17 17:29:23 UTC,49018,13633,230,52423
2017-09-17 17:39:25 UTC,49020,13631,231,51918
2017-09-17 17:50:25 UTC,49024,13926,232,51918
2017-09-17 18:04:25 UTC,49024,13926,232,51918
2017-09-17 18:17:30 UTC,49026,13908,233,52000
2017-09-17 18:27:39 UTC,49026,13908,233,52000
2017-09-17 18:44:06 UTC,49025,13894,230,51999
2017-09-17 18:54:30 UTC,49525,13865,232,51997
2017-09-17 19:04:57 UTC,49525,13865,232,51997
2017-09-17 19:19:12 UTC,49299,13843,233,51899
2017-09-17 19:31:12 UTC,49299,13843,233,51899
2017-09-17 19:40:15 UTC,49023,13825,227,51098
2017-09-17 19:56:54 UTC,49026,14124,229,51000
2017-09-17 20:07:18 UTC,49026,14124,229,51000
2017-09-17 20:18:09 UTC,49031,14167,231,50994
2017-09-17 20:31:59 UTC,49031,14167,231,50994
2017-09-17 20:44:09 UTC,49041,14119,236,51099
2017-09-17 20:53:00 UTC,49041,14119,236,51099
2017-09-17 21:07:09 UTC,49246,14119,237,51898
2017-09-17 21:16:56 UTC,49151,14133,235,55497
2017-09-17 21:29:05 UTC,49151,14133,235,55497
2017-09-17 21:42:39 UTC,49153,14132,237,55190
2017-09-17 21:55:25 UTC,49257,14081,236,55194
2017-09-17 22:04:12 UTC,49257,14081,236,55194
2017-09-17 22:20:38 UTC,49027,14058,228,55191
2017-09-17 22:30:29 UTC,49027,14058,228,55191
2017-09-17 22:41:15 UTC,49127,14054,229,55186
2017-09-17 22:54:28 UTC,49127,14054,229,55186
2017-09-17 23:05:12 UTC,49129,14062,230,54723
2017-09-17 23:15:23 UTC,49129,14062,230,54723
2017-09-17 23:30:20 UTC,49129,14051,230,49130
2017-09-17 23:39:55 UTC,49026,14038,228,55187
2017-09-17 23:51:10 UTC,49026,14038,228,55187
2017-09-18 00:04:47 UTC,49027,14056,230,55199
2017-09-18 00:16:18 UTC,49027,14056,230,55199
2017-09-18 00:25:15 UTC,49027,14044,228,56218
2017-09-18 00:40:27 UTC,49026,14034,227,56210
2017-09-18 00:50:07 UTC,49026,14034,227,56210
2017-09-18 00:59:52 UTC,49126,14033,228,55912
2017-09-18 01:13:43 UTC,49126,14033,228,55912
2017-09-18 01:26:17 UTC,49126,14064,229,56495
2017-09-18 01:35:39 UTC,49126,14064,229,56495
2017-09-18 01:52:07 UTC,49027,14074,228,55427
2017-09-18 02:02:12 UTC,49027,14056,228,55425
2017-09-18 02:14:03 UTC,49027,14056,228,55425
2017-09-18 02:27:47 UTC,49028,14050,229,55000
2017-09-18 02:39:48 UTC,49028,14050,229,55000
2017-09-18 02:49:33 UTC,49027,14045,228,54994
2017-09-18 03:16:32 UTC,49027,14037,228,55000
2017-09-18 03:28:51 UTC,49027,14022,228,55322
2017-09-18 03:40:27 UTC,49027,14022,228,55322
2017-09-18 03:53:46 UTC,49030,14022,229,56186
2017-09-18 04:06:19 UTC,49028,14017,229,56180
2017-09-18 04:15:26 UTC,49028,14017,229,56180
2017-09-18 04:32:07 UTC,49028,14015,229,56179
2017-09-18 04:42:11 UTC,49028,14015,229,56179
2017-09-18 04:53:08 UTC,49027,14013,228,52969
2017-09-18 05:07:00 UTC,49027,14015,229,52774
2017-09-18 05:18:02 UTC,49027,14015,229,52774
2017-09-18 05:27:27 UTC,49027,14023,229,51526
2017-09-18 05:43:03 UTC,49027,14023,229,51526
2017-09-18 05:52:47 UTC,49027,14020,229,51424
2017-09-18 06:04:13 UTC,49027,14020,229,51424
2017-09-18 06:18:05 UTC,49027,14017,230,52070
2017-09-18 06:30:51 UTC,49030,14016,232,52769
2017-09-18 06:39:58 UTC,49030,14016,232,52769
2017-09-18 06:56:43 UTC,49030,14011,232,52967
2017-09-18 07:07:20 UTC,49030,14011,232,52967
2017-09-18 07:17:20 UTC,49027,13994,228,52127
2017-09-18 07:31:11 UTC,49031,14031,229,52399
2017-09-18 07:43:07 UTC,49031,14031,229,52399
2017-09-18 07:51:27 UTC,49031,14022,229,52900
2017-09-18 08:06:31 UTC,49031,14022,229,52900
2017-09-18 08:15:49 UTC,49032,14016,229,56493
2017-09-18 08:26:38 UTC,49032,14016,229,56493
2017-09-18 08:39:37 UTC,49133,14012,230,56495
2017-09-18 08:51:14 UTC,49133,14012,230,56495
2017-09-18 08:59:58 UTC,49201,14009,230,56250
2017-09-18 09:12:42 UTC,49201,14009,230,56250
2017-09-18 09:23:00 UTC,49134,14003,228,56031
2017-09-18 09:34:59 UTC,49134,13977,229,56023
2017-09-18 09:49:32 UTC,49134,13977,229,56023
2017-09-18 10:02:08 UTC,49033,13946,226,56020
2017-09-18 10:11:21 UTC,49033,13946,226,56020
2017-09-18 10:27:26 UTC,49151,13949,229,56022
2017-09-18 10:37:40 UTC,49034,13948,227,52500
2017-09-18 10:49:04 UTC,49034,13948,227,52500
2017-09-18 11:02:14 UTC,49035,13943,227,55723
2017-09-18 11:13:48 UTC,49035,13943,227,55723
2017-09-18 11:23:17 UTC,49101,13954,230,55615
2017-09-18 11:39:46 UTC,49103,13960,231,52002
2017-09-18 11:48:33 UTC,49103,13960,231,52002
2017-09-18 11:59:00 UTC,49103,13960,231,52002
2017-09-18 12:13:54 UTC,49103,13944,229,51802
2017-09-18 12:25:20 UTC,49500,13951,232,55604
2017-09-18 12:34:21 UTC,49500,13951,232,55604
2017-09-18 12:49:10 UTC,49033,13932,225,55618
2017-09-18 12:59:02 UTC,49033,13932,225,55618
2017-09-18 13:09:04 UTC,49036,13955,227,55535
2017-09-18 13:22:26 UTC,49035,13933,225,56474
2017-09-18 13:34:37 UTC,49035,13933,225,56474
2017-09-18 13:43:32 UTC,49037,13929,226,55520
2017-09-18 13:59:17 UTC,49037,13929,226,55520
2017-09-18 14:09:21 UTC,49033,13920,224,55499
2017-09-18 14:20:33 UTC,49033,13920,224,55499
2017-09-18 14:33:39 UTC,50000,13923,225,55400
2017-09-18 14:45:52 UTC,50000,13909,224,56522
2017-09-18 14:54:54 UTC,50000,13909,224,56522
2017-09-18 15:08:10 UTC,50002,13917,226,56518
2017-09-18 15:18:16 UTC,50002,13917,226,56518
2017-09-18 15:29:48 UTC,50212,13923,231,56018
2017-09-18 15:43:06 UTC,50212,13923,231,56018
2017-09-18 15:54:48 UTC,50249,13915,229,56017
2017-09-18 16:03:25 UTC,50249,13915,229,56017
2017-09-18 16:20:01 UTC,50004,13920,228,55616
2017-09-18 16:30:39 UTC,49035,13904,225,52900
2017-09-18 16:41:43 UTC,49035,13904,225,52900
2017-09-18 16:54:59 UTC,49035,13902,225,56000
2017-09-18 17:05:48 UTC,49035,13902,225,56000
2017-09-18 17:14:36 UTC,49035,13881,225,55997
2017-09-18 17:30:42 UTC,49228,13915,224,56522
2017-09-18 17:40:46 UTC,49228,13915,224,56522
2017-09-18 17:52:03 UTC,49329,13915,225,56523
2017-09-18 18:05:16 UTC,49329,13915,225,56523
2017-09-18 18:16:30 UTC,49362,13917,227,50503
2017-09-18 18:25:47 UTC,49362,13917,227,50503
2017-09-18 18:41:57 UTC,49228,13903,224,50000
2017-09-18 18:52:11 UTC,49494,13895,226,50505
2017-09-18 19:02:48 UTC,49494,13895,226,50505
2017-09-18 19:15:59 UTC,49027,13868,223,52089
2017-09-18 19:28:02 UTC,49027,13868,223,52089
2017-09-18 19:38:16 UTC,49027,13843,223,56305
2017-09-18 19:54:17 UTC,49331,14350,228,56516
2017-09-18 20:03:53 UTC,49331,14350,228,56516
2017-09-18 20:15:52 UTC,49400,14356,232,56416
2017-09-18 20:29:43 UTC,49400,14356,232,56416
2017-09-18 20:42:06 UTC,49436,14583,232,55410
2017-09-18 20:50:52 UTC,49436,14583,232,55410
2017-09-18 21:04:42 UTC,49435,14559,231,55408
2017-09-18 21:14:24 UTC,49435,14559,231,55408
2017-09-18 21:25:50 UTC,49443,14565,232,54498
2017-09-18 21:39:14 UTC,49446,14581,233,55400
2017-09-18 21:50:54 UTC,49446,14581,233,55400
2017-09-18 22:00:23 UTC,49543,14581,232,55095
2017-09-18 22:16:56 UTC,49543,14581,232,55095
2017-09-18 22:26:57 UTC,50003,14584,234,55097
2017-09-18 22:38:25 UTC,50003,14584,234,55097
2017-09-18 22:51:01 UTC,49444,14568,232,55400
2017-09-18 23:02:47 UTC,49334,14520,228,55000
2017-09-18 23:11:56 UTC,49334,14520,228,55000
2017-09-18 23:27:48 UTC,49336,14526,231,54510
2017-09-18 23:37:44 UTC,49336,14526,231,54510
2017-09-18 23:50:02 UTC,49438,14539,232,54998
2017-09-19 00:03:41 UTC,49445,14539,233,54000
2017-09-20 23:52:15 UTC,50100,13881,237,55183
2017-09-21 00:02:26 UTC,50100,13881,237,55183
2017-09-22 16:16:01 UTC,49893,14357,229,52996
2017-09-25 21:15:08 UTC,48332,6431,174,49883
2017-09-26 23:58:04 UTC,42315,6061,166,45315
2017-09-27 00:12:03 UTC,42315,6061,166,45315
2017-09-28 23:51:33 UTC,42550,5064,161,48993
2017-09-29 23:58:20 UTC,43210,5201,181,47983
2017-09-30 23:58:57 UTC,41195,4875,154,49275
